Year,Month,Day,Validity,Cause,Eq Magnitude,Country,Location,Latitude,Longitude,Max Water Height (m),Tsm Magnitude (Iida),Tsunami,ECountry,ELocation
1984.0,6.0,13.0,4.0,1.0,5.5,JAPAN,"TORI SHIMA, OKINAWA",31.448,140.036,0.5,0.6,1,41,469
1984.0,8.0,6.0,4.0,1.0,7.0,JAPAN,"KYUSHU, JAPAN",32.386,131.945,0.2,-2.3,1,41,209
1984.0,8.0,15.0,3.0,5.0,7.2,CAMEROON,LAKE MONOUN,6.25,10.5,5.0,0.6,0,8,213
1984.0,9.0,18.0,4.0,1.0,6.9,JAPAN,HONSHU ISLAND,34.006,141.5,0.13,-3.3,1,41,161
1984.0,12.0,28.0,4.0,1.0,6.8,RUSSIA,KAMCHATKA,56.194,163.46,0.2,-2.3,1,62,184
1985.0,3.0,3.0,4.0,1.0,8.0,CHILE,CENTRAL CHILE,-33.132,-71.708,3.5,1.6,1,10,64
1985.0,3.0,16.0,4.0,1.0,6.4,GUADELOUPE (FRENCH TERRITORY),GUADELOUPE,17.013,-62.448,0.12,-3.3,1,30,138
1985.0,7.0,3.0,4.0,3.0,7.3,PAPUA NEW GUINEA,NEW IRELAND,-4.439,152.828,1.3,0.4,1,58,284
1985.0,9.0,19.0,4.0,1.0,8.0,MEXICO,MEXICO,18.19,-102.533,3.0,1.6,1,46,253
1985.0,9.0,21.0,4.0,1.0,7.6,MEXICO,MEXICO,17.802,-101.647,1.2,0.3,1,46,253
1986.0,5.0,7.0,4.0,1.0,8.0,USA,"ANDREANOF ISLANDS, AK",51.52,-174.776,0.9,-0.1,1,78,16
1986.0,8.0,21.0,4.0,6.0,7.2,CAMEROON,LAKE NYOS,6.25,10.5,75.0,0.6,1,8,214
1986.0,10.0,20.0,4.0,1.0,7.8,NEW ZEALAND,KERMADEC ISLANDS,-28.117,-176.367,0.22,-2.18,1,53,197
1986.0,11.0,14.0,4.0,1.0,7.8,TAIWAN,TAIWAN,23.901,121.574,0.3,0.6,1,71,449
1987.0,2.0,6.0,4.0,1.0,6.7,JAPAN,E. HONSHU ISLAND,36.988,141.689,0.1,-3.3,1,41,104
1987.0,2.0,8.0,4.0,1.0,7.4,PAPUA NEW GUINEA,SOLOMON SEA,-6.088,147.689,1.5,1.0,1,58,418
1987.0,2.0,21.0,4.0,8.0,7.2,NORWAY,WESTERN NORWAY,62.2,6.65,3.0,0.6,1,55,489
1987.0,3.0,5.0,4.0,1.0,7.6,CHILE,NORTHERN CHILE,-24.388,-70.161,0.2,-2.3,1,10,299
1987.0,3.0,18.0,4.0,1.0,6.7,JAPAN,KYUSHU ISLAND,32.034,131.837,0.04,-3.3,1,41,208
1987.0,3.0,24.0,4.0,1.0,5.1,JAPAN,HONSHU ISLAND,37.447,137.865,0.16,0.6,1,41,161
1987.0,5.0,20.0,4.0,8.0,7.2,NEW ZEALAND,DEEP COVE,-45.46,167.15,0.92,0.6,1,53,92
1987.0,7.0,6.0,3.0,1.0,6.7,VANUATU,VANUATU ISLANDS,-14.074,167.828,0.1,0.6,0,80,477
1987.0,10.0,6.0,4.0,1.0,7.3,TONGA,TONGA ISLANDS,-17.94,-172.225,0.25,-3.3,1,73,467
1987.0,10.0,12.0,4.0,1.0,7.0,PAPUA NEW GUINEA,SOLOMON SEA,-7.288,154.371,0.04,-0.5,1,58,418
1987.0,10.0,16.0,4.0,1.0,7.4,PAPUA NEW GUINEA,SOLOMON SEA,-6.266,149.06,0.07,-3.3,1,58,418
1987.0,11.0,17.0,4.0,1.0,7.2,USA,"GULF OF ALASKA, AK",58.586,-143.27,0.06,-3.3,1,78,142
1987.0,11.0,30.0,4.0,1.0,7.9,USA,"GULF OF ALASKA, AK",58.679,-142.786,0.43,-1.0,1,78,142
1988.0,2.0,5.0,4.0,1.0,7.2,CHILE,NORTHERN CHILE,-24.753,-70.433,0.1,0.6,1,10,299
1988.0,3.0,6.0,4.0,1.0,7.8,USA,"GULF OF ALASKA, AK",57.262,-142.747,0.19,-2.3,1,78,142
1988.0,4.0,20.0,4.0,8.0,7.2,ITALY,"LA FOSSA VOLCANO, VULCANO IS.",38.4,14.967,2.0,0.6,1,39,210
1988.0,6.0,24.0,4.0,1.0,5.4,PHILIPPINES,NORTH OF LUZON ISLAND,18.606,121.013,1.03,0.6,1,60,293
1988.0,7.0,5.0,4.0,1.0,6.8,PAPUA NEW GUINEA,PAPUA NEW GUINEA,-5.964,148.78,0.92,0.6,1,58,340
1988.0,8.0,10.0,4.0,1.0,7.6,SOLOMON ISLANDS,SOLOMON ISLANDS,-10.258,160.896,0.09,-3.3,1,66,417
1989.0,5.0,23.0,4.0,1.0,8.1,AUSTRALIA,MACQUARIE ISLAND,-52.341,160.568,0.15,-1.7,1,5,236
1989.0,6.0,26.0,4.0,3.0,6.5,USA,HAWAII,19.362,-155.083,0.29,-1.7,1,78,156
1989.0,9.0,4.0,4.0,1.0,7.1,USA,"SEMIDI ISLANDS, AK",55.543,-156.835,0.1,-3.3,1,78,410
1989.0,10.0,18.0,4.0,1.0,6.9,USA,N. CALIFORNIA,37.036,-121.883,1.0,-3.3,1,78,269
1989.0,10.0,29.0,4.0,1.0,6.5,JAPAN,N. HONSHU ISLAND,39.571,143.333,0.11,0.6,1,41,270
1989.0,11.0,1.0,3.0,1.0,4.4,USA TERRITORY,PUERTO RICO,18.986,-68.833,0.1,0.6,0,79,357
1989.0,11.0,1.0,3.0,1.0,7.4,JAPAN,JAPAN,39.837,142.76,0.9,-0.7,0,41,178
1990.0,2.0,8.0,4.0,1.0,6.6,PHILIPPINES,PHILIPPINES,9.755,124.694,2.1,0.6,1,60,347
1990.0,2.0,20.0,4.0,1.0,6.4,JAPAN,JAPAN,34.706,139.252,0.16,-1.7,1,41,178
1990.0,3.0,25.0,4.0,1.0,7.3,COSTA RICA,COSTA RICA,9.907,-84.753,1.0,0.6,1,13,83
1990.0,4.0,5.0,4.0,1.0,7.5,USA TERRITORY,"MARIANA TRENCH, N. MARIANA ISLANDS",15.125,147.596,1.8,-1.0,1,79,243
1990.0,6.0,20.0,3.0,3.0,7.3,IRAN,CASPIAN SEA,36.957,49.409,2.0,0.6,0,37,61
1990.0,9.0,23.0,4.0,1.0,6.5,JAPAN,"W. OF BONIN ISLANDS, IZU IS., JAPAN",33.267,138.643,0.2,0.6,1,41,483
1990.0,12.0,13.0,4.0,1.0,5.3,ITALY,EASTERN SICILY,37.3,15.438,0.1,0.6,1,39,115
1990.0,12.0,13.0,4.0,1.0,6.3,TAIWAN,TAIWAN,23.722,121.627,0.04,0.6,1,71,449
1991.0,2.0,9.0,4.0,1.0,6.9,SOLOMON ISLANDS,SOLOMON ISLANDS,-9.929,159.139,0.02,-3.3,1,66,417
1991.0,2.0,16.0,4.0,1.0,5.7,RUSSIA,N. KURIL ISLANDS,48.268,154.328,0.1,-3.3,1,62,271
1991.0,2.0,21.0,4.0,1.0,6.7,USA,"BERING SEA, AK",58.427,-175.45,0.15,-1.7,1,78,40
1991.0,4.0,22.0,4.0,1.0,7.6,COSTA RICA,"LIMON, PANDORA",9.685,-83.073,3.0,1.0,1,13,223
1991.0,10.0,14.0,4.0,1.0,7.2,SOLOMON ISLANDS,SOLOMON ISLANDS,-9.094,158.442,0.15,-3.3,1,66,417
1991.0,11.0,1.0,3.0,8.0,7.2,CHINA,AOSHAN,29.95,122.14,3.0,0.6,0,11,19
1992.0,1.0,5.0,4.0,3.0,3.7,CHINA,SOUTH CHINA SEA,18.0,108.0,0.8,-0.3,1,11,423
1992.0,4.0,25.0,4.0,1.0,7.2,USA,"CAPE MENDOCINO, N. CALIFORNIA",40.368,-124.316,1.8,0.8,1,78,56
1992.0,5.0,17.0,4.0,1.0,7.3,PHILIPPINES,PHILIPPINES,7.191,126.762,6.0,0.6,1,60,347
1992.0,5.0,27.0,4.0,1.0,7.1,SOLOMON ISLANDS,SANTA CRUZ ISLANDS,-11.122,165.239,0.92,0.6,1,66,399
1992.0,7.0,18.0,4.0,1.0,7.0,JAPAN,HONSHU ISLAND,39.419,143.33,0.3,-2.3,1,41,161
1992.0,9.0,2.0,4.0,1.0,7.6,NICARAGUA,NICARAGUA,11.5,-87.609,9.9,3.3,1,54,286
1992.0,12.0,12.0,4.0,3.0,7.8,INDONESIA,FLORES SEA,-8.48,121.896,26.2,4.7,1,36,129
1993.0,2.0,7.0,4.0,1.0,6.3,JAPAN,HONSHU ISLAND,37.634,137.245,0.5,-1.0,1,41,161
1993.0,3.0,12.0,3.0,1.0,6.4,WALLIS AND FUTUNA (FRENCH TERRITORY),FUTUNA,-14.385,-178.252,0.92,0.6,0,83,132
1993.0,6.0,8.0,4.0,1.0,7.5,RUSSIA,KAMCHATKA,51.218,157.829,0.1,-1.0,1,62,184
1993.0,7.0,12.0,4.0,1.0,7.7,JAPAN,SEA OF JAPAN,42.851,139.197,32.0,5.0,1,41,408
1993.0,8.0,7.0,4.0,1.0,6.3,JAPAN,JAPAN,41.985,139.839,0.16,0.6,1,41,178
1993.0,8.0,8.0,4.0,1.0,7.8,USA TERRITORY,"GUAM, MARIANA ISLANDS",12.982,144.801,2.4,-1.0,1,79,139
1993.0,11.0,13.0,4.0,1.0,7.0,RUSSIA,KAMCHATKA,51.934,158.647,0.05,-3.3,1,62,184
1994.0,1.0,17.0,3.0,1.0,6.7,USA,"WEST COAST, USA",34.213,-118.537,0.1,-3.3,0,78,488
1994.0,1.0,21.0,4.0,1.0,7.0,INDONESIA,HALMAHERA,1.015,127.733,2.0,1.0,1,36,154
1994.0,4.0,8.0,4.0,1.0,6.4,JAPAN,HOKKAIDO ISLAND,40.608,143.683,0.11,-2.3,1,41,159
1994.0,4.0,28.0,4.0,8.0,7.2,NORWAY,WESTERN NORWAY,61.267,6.583,4.0,0.6,1,55,489
1994.0,6.0,2.0,4.0,1.0,7.8,INDONESIA,SOUTH OF JAVA,-10.477,112.835,13.9,3.7,1,36,429
1994.0,6.0,3.0,4.0,1.0,6.6,INDONESIA,SOUTH OF JAVA,-10.362,112.892,3.7,0.6,1,36,429
1994.0,6.0,5.0,4.0,1.0,6.1,INDONESIA,SOUTH OF JAVA,-10.341,113.369,3.0,0.6,1,36,429
1994.0,9.0,1.0,4.0,1.0,7.0,USA,N. CALIFORNIA,40.402,-125.68,0.07,-3.3,1,78,269
1994.0,9.0,16.0,4.0,1.0,6.7,TAIWAN,TAIWAN STRAIT,22.528,118.711,0.24,0.6,1,71,451
1994.0,9.0,19.0,4.0,6.0,7.2,PAPUA NEW GUINEA,PAPUA NEW GUINEA,-4.238,152.214,3.0,1.2,1,58,340
1994.0,10.0,4.0,4.0,1.0,8.3,RUSSIA,S. KURIL ISLANDS,43.773,147.321,10.4,2.3,1,62,378
1994.0,10.0,8.0,4.0,1.0,6.8,INDONESIA,HALMAHERA,-1.258,127.98,3.0,1.6,1,36,154
1994.0,10.0,9.0,4.0,1.0,7.3,RUSSIA,S. KURIL ISLANDS,43.905,147.916,0.2,-3.3,1,62,378
1994.0,11.0,4.0,4.0,8.0,7.2,USA,"SKAGWAY, AK",59.5,-135.3,9.0,3.5,1,78,415
1994.0,11.0,14.0,4.0,1.0,7.1,PHILIPPINES,PHILIPPINE ISLANDS,13.525,121.067,7.3,2.9,1,60,344
1994.0,12.0,28.0,4.0,1.0,7.8,JAPAN,"TOHUKU, JAPAN",40.525,143.419,0.53,0.6,1,41,463
1994.0,1.0,1.0,3.0,8.0,7.2,RUSSIA,KERCH STRAIT,45.22,36.72,0.5,0.6,0,62,196
1995.0,1.0,16.0,4.0,1.0,6.9,JAPAN,"KOBE, JAPAN",34.59,135.069,0.34,-2.3,1,41,202
1995.0,4.0,7.0,4.0,1.0,7.4,SAMOA,SAMOA ISLANDS,-15.199,-173.529,0.09,-1.7,1,64,387
1995.0,4.0,21.0,4.0,1.0,7.2,PHILIPPINES,SAMAR ISLAND,12.059,125.58,0.2,-3.3,1,60,386
1995.0,4.0,21.0,4.0,1.0,6.8,PHILIPPINES,SAMAR ISLAND,12.047,125.92,0.2,-2.3,1,60,386
1995.0,5.0,14.0,4.0,3.0,6.9,INDONESIA,TIMOR SEA,-8.452,125.049,4.0,2.0,1,36,460
1995.0,5.0,16.0,4.0,1.0,7.7,NEW CALEDONIA,LOYALTY ISLANDS,-23.008,169.9,0.5,-1.3,1,52,232
1995.0,5.0,27.0,4.0,1.0,7.1,RUSSIA,SAKHALIN ISLAND,52.629,142.827,0.1,-2.3,1,62,384
1995.0,6.0,15.0,4.0,3.0,6.5,GREECE,GULF OF CORINTH: AIYION,38.401,22.283,1.0,-1.0,1,27,144
1995.0,7.0,30.0,4.0,1.0,8.0,CHILE,NORTHERN CHILE,-23.34,-70.294,3.0,1.6,1,10,299
1995.0,8.0,16.0,4.0,1.0,7.7,PAPUA NEW GUINEA,SOLOMON SEA,-5.799,154.178,0.28,-1.0,1,58,418
1995.0,9.0,14.0,3.0,1.0,7.4,MEXICO,S. MEXICO,16.779,-98.597,0.4,-1.3,0,46,379
1995.0,10.0,9.0,4.0,1.0,8.0,MEXICO,S. MEXICO,19.055,-104.205,11.0,2.3,1,46,379
1995.0,10.0,18.0,4.0,1.0,7.1,JAPAN,RYUKYU ISLANDS,27.929,130.175,2.59,0.8,1,41,373
1995.0,10.0,19.0,4.0,3.0,6.8,JAPAN,RYUKYU ISLANDS,28.094,130.148,1.5,0.6,1,41,373
1995.0,11.0,1.0,4.0,1.0,6.7,CHILE,NORTHERN CHILE,-28.906,-71.417,0.07,-3.3,1,10,299
1995.0,11.0,22.0,4.0,1.0,7.2,EGYPT,GULF OF ELAT-AQABA,28.826,34.799,4.0,0.6,1,20,145
1995.0,12.0,3.0,4.0,1.0,7.9,RUSSIA,S. KURIL ISLANDS,44.663,149.3,1.1,0.1,1,62,378
1996.0,1.0,1.0,4.0,1.0,7.9,INDONESIA,SULAWESI,0.729,119.931,3.43,2.3,1,36,436
1996.0,1.0,1.0,4.0,8.0,7.2,GREECE,W. CORINTH GULF,38.367,22.083,2.0,0.6,1,27,480
1996.0,1.0,2.0,4.0,6.0,7.2,RUSSIA,"KARYMSKOYE, KAMCHATKA, RUSSIA",54.05,159.43,30.0,0.6,1,62,189
1996.0,2.0,17.0,4.0,1.0,8.2,INDONESIA,IRIAN JAYA,-0.891,136.952,7.7,2.9,1,36,172
1996.0,2.0,21.0,4.0,1.0,7.5,PERU,N. PERU,-9.593,-79.587,5.04,2.3,1,59,275
1996.0,2.0,25.0,4.0,1.0,7.1,MEXICO,MEXICO,15.978,-98.07,0.1,-3.3,1,46,253
1996.0,6.0,10.0,4.0,1.0,7.9,USA,"ANDREANOF ISLANDS, AK",51.564,-177.632,0.51,0.6,1,78,16
1996.0,6.0,10.0,4.0,1.0,7.3,USA,"ANDREANOF ISLANDS, AK",51.478,-176.847,0.18,-3.3,1,78,16
1996.0,9.0,4.0,4.0,1.0,5.7,JAPAN,HONSHU ISLAND,31.555,139.931,0.3,-2.3,1,41,161
1996.0,9.0,5.0,4.0,1.0,6.9,CHILE,EASTER ISLAND REGION,-22.118,-113.436,0.09,-3.3,1,10,112
1996.0,9.0,5.0,4.0,1.0,6.8,TAIWAN,TAIWAN REGION,21.898,121.498,0.11,0.6,1,71,450
1996.0,10.0,18.0,4.0,1.0,6.6,JAPAN,KYUSHU ISLAND,30.568,131.093,0.2,-2.3,1,41,208
1996.0,10.0,19.0,4.0,1.0,6.7,JAPAN,KYUSHU ISLAND,31.885,131.468,0.55,0.1,1,41,208
1996.0,11.0,12.0,4.0,1.0,7.7,PERU,S. PERU,-14.993,-75.675,0.4,-1.7,1,59,381
1996.0,12.0,2.0,4.0,1.0,6.7,JAPAN,SEA OF JAPAN,31.789,131.314,0.2,-2.3,1,41,408
1997.0,3.0,12.0,3.0,0.0,7.2,NEW CALEDONIA,NEW CALEDONIA,-21.7,168.0,2.0,0.6,0,52,283
1997.0,4.0,21.0,4.0,1.0,7.7,SOLOMON ISLANDS,SANTA CRUZ IS. VANUATU,-12.584,166.676,3.0,-2.3,1,66,398
1997.0,7.0,9.0,3.0,1.0,7.0,VENEZUELA,CARIACO-CUMANA,10.598,-63.486,0.92,0.6,0,81,60
1997.0,9.0,30.0,4.0,1.0,6.2,JAPAN,S. OF HONSHU ISLAND,31.959,141.878,0.03,0.6,1,41,380
1997.0,10.0,14.0,4.0,1.0,7.7,TONGA,TONGA ISLANDS,-22.1,-176.77,0.1,0.6,1,73,467
1997.0,12.0,5.0,4.0,1.0,7.8,RUSSIA,KAMCHATKA,54.841,162.035,8.0,0.6,1,62,184
1997.0,12.0,14.0,3.0,8.0,7.2,RUSSIA,KAMCHATKA,54.841,162.035,8.0,3.0,0,62,184
1997.0,12.0,26.0,4.0,7.0,7.2,MONTSERRAT,WHITE RIVER VALLEY,16.72,-62.18,3.0,0.6,1,48,491
1998.0,3.0,19.0,4.0,8.0,7.2,NORWAY,WESTERN NORWAY,61.183,5.267,6.0,0.6,1,55,489
1998.0,3.0,25.0,3.0,1.0,8.1,ANTARCTICA,BALLENY ISLANDS,-62.877,149.527,0.01,0.6,0,2,31
1998.0,5.0,3.0,4.0,1.0,7.5,TAIWAN,TAIWAN:  SOUTHEAST OF,22.306,125.308,0.13,0.6,1,71,452
1998.0,5.0,30.0,4.0,1.0,6.2,JAPAN,SANRIKU,39.027,143.441,0.01,0.6,1,41,396
1998.0,7.0,17.0,4.0,3.0,7.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA,-2.943,142.582,15.03,0.6,1,58,340
1999.0,1.0,20.0,4.0,6.0,7.2,MONTSERRAT,SOUFRIERE HILLS VOLCANO,16.722,-62.18,2.0,0.6,1,48,419
1999.0,8.0,17.0,4.0,1.0,7.6,TURKEY,"KOCAELI, TURKEY",40.76,29.97,2.52,0.6,1,75,203
1999.0,9.0,13.0,4.0,8.0,7.2,FRENCH POLYNESIA,FATU HIVA,-10.52,-138.67,8.0,0.6,1,25,124
1999.0,11.0,26.0,4.0,1.0,7.5,VANUATU,VANUATU ISLANDS,-16.423,168.214,6.6,0.6,1,80,477
2000.0,4.0,5.0,4.0,3.0,5.5,GREECE,CRETE,34.22,25.69,0.5,0.6,1,27,86
2000.0,5.0,4.0,4.0,1.0,7.6,INDONESIA,SULAWESI,-1.105,123.573,6.0,0.6,1,36,436
2000.0,6.0,18.0,4.0,1.0,7.9,AUSTRALIA,SOUTH INDIAN OCEAN,-13.802,97.453,0.3,0.6,1,5,426
2000.0,7.0,1.0,4.0,1.0,6.1,JAPAN,"KOZU-SHIMA ISLAND, HONSHU",34.221,139.131,0.07,0.6,1,41,205
2000.0,7.0,8.0,3.0,8.0,7.2,RUSSIA,KERCH STRAIT,45.12,36.7,0.5,0.6,0,62,196
2000.0,7.0,15.0,4.0,1.0,6.1,JAPAN,HONSHU: S COAST,34.319,139.26,0.07,0.6,1,41,162
2000.0,7.0,30.0,4.0,1.0,6.5,JAPAN,HONSHU: S COAST,33.901,139.376,0.14,0.6,1,41,162
2000.0,11.0,16.0,4.0,1.0,8.0,PAPUA NEW GUINEA,BISMARCK SEA,-4.001,152.327,3.0,0.6,1,58,41
2000.0,11.0,21.0,4.0,8.0,7.2,GREENLAND,"PAATUUT, GREENLAND",70.25,-52.75,50.0,0.6,1,28,338
2001.0,1.0,13.0,3.0,1.0,7.7,EL SALVADOR,EL SALVADOR,13.049,-88.66,0.25,0.6,0,21,119
2001.0,6.0,23.0,4.0,1.0,8.4,PERU,S. PERU,-16.265,-73.641,8.8,0.6,1,59,381
2001.0,10.0,12.0,4.0,1.0,6.1,CANADA,QUEEN CHARLOTTE ISLANDS,52.63,-132.2,0.11,0.6,1,9,362
2001.0,12.0,18.0,4.0,1.0,6.8,TAIWAN,TAIWAN,23.954,122.734,0.16,0.6,1,71,449
2002.0,1.0,2.0,4.0,1.0,7.2,VANUATU,VANUATU ISLANDS,-17.6,167.856,3.0,-4.64,1,80,477
2002.0,3.0,5.0,4.0,1.0,7.5,PHILIPPINES,"MINDANAO ISLAND, PHILIPPINES",6.033,124.249,3.0,0.6,1,60,255
2002.0,3.0,24.0,3.0,0.0,7.2,GREECE,DODECANESE ISLANDS,36.45,28.2,4.0,0.6,0,27,94
2002.0,3.0,26.0,3.0,1.0,6.4,JAPAN,JAPAN,23.346,124.09,0.05,0.6,0,41,178
2002.0,3.0,31.0,4.0,1.0,7.1,TAIWAN,TAIWAN,24.279,122.179,0.2,0.6,1,71,449
2002.0,9.0,8.0,4.0,1.0,7.6,PAPUA NEW GUINEA,BISMARCK SEA,-3.26,142.94,5.5,0.58,1,58,41
2002.0,9.0,13.0,4.0,1.0,6.5,INDIA,"ANDAMAN ISLANDS, INDIA",13.036,93.068,0.92,0.6,1,35,14
2002.0,12.0,30.0,4.0,7.0,7.2,ITALY,STROMBOLI ISLAND,38.789,15.213,10.9,0.6,1,39,435
2003.0,1.0,20.0,4.0,1.0,7.3,SOLOMON ISLANDS,SOLOMON ISLANDS,-10.491,160.77,2.0,0.6,1,66,417
2003.0,1.0,22.0,4.0,1.0,7.5,MEXICO,S. MEXICO,18.77,-104.104,0.61,0.6,1,46,379
2003.0,5.0,21.0,4.0,1.0,6.8,ALGERIA,N. ALGERIA,36.964,3.634,3.0,1.0,1,1,268
2003.0,5.0,27.0,4.0,1.0,5.7,ALGERIA,ALGIERS,36.939,3.578,0.08,0.6,1,1,8
2003.0,7.0,12.0,4.0,6.0,7.2,MONTSERRAT,SOUFRIERE HILLS VOLCANO,16.722,-62.18,4.0,0.6,1,48,419
2003.0,8.0,4.0,4.0,1.0,7.6,ANTARCTICA,SCOTIA SEA,-60.532,-43.411,0.92,0.6,1,2,402
2003.0,8.0,14.0,3.0,1.0,6.3,GREECE,IONIAN SEA,39.16,20.605,0.5,0.6,0,27,171
2003.0,8.0,21.0,4.0,3.0,7.2,NEW ZEALAND,SOUTH ISLAND,-45.104,167.144,4.0,0.6,1,53,427
2003.0,9.0,25.0,4.0,1.0,8.3,JAPAN,HOKKAIDO ISLAND,41.815,143.91,4.4,0.6,1,41,159
2003.0,10.0,31.0,4.0,1.0,7.0,JAPAN,E. HONSHU ISLAND,37.812,142.619,0.32,0.6,1,41,104
2003.0,11.0,17.0,4.0,1.0,7.8,USA,"RAT ISLANDS, ALEUTIAN ISLANDS, AK",51.146,178.65,0.33,0.6,1,78,367
2003.0,12.0,27.0,4.0,1.0,7.3,NEW CALEDONIA,LOYALTY ISLANDS,-22.015,169.766,0.15,0.6,1,52,232
2004.0,1.0,28.0,4.0,1.0,6.7,INDONESIA,SERAM ISLAND,-3.12,127.4,0.92,0.6,1,36,411
2004.0,2.0,11.0,4.0,1.0,5.3,JORDAN,DEAD SEA,31.675,35.551,1.0,0.6,1,42,91
2004.0,8.0,24.0,3.0,8.0,7.2,FRANCE,MARSEILLES,43.3,5.37,0.92,0.6,0,24,245
2004.0,9.0,5.0,4.0,1.0,7.2,JAPAN,SOUTH COAST HONSHU ISLAND,33.07,136.618,0.63,0.6,1,41,424
2004.0,9.0,5.0,4.0,1.0,7.4,JAPAN,SOUTH COAST HONSHU ISLAND,33.184,137.071,0.93,0.6,1,41,424
2004.0,11.0,2.0,4.0,1.0,6.6,CANADA,VANCOUVER ISLAND,49.277,-128.772,0.06,0.6,1,9,476
2004.0,11.0,11.0,4.0,1.0,7.5,INDONESIA,KEPULAUAN ALOR,-8.152,124.868,2.0,0.6,1,36,194
2004.0,11.0,21.0,4.0,1.0,6.3,GUADELOUPE (FRENCH TERRITORY),"BASSE-TERRE, LES SAINTES",15.679,-61.706,2.0,0.6,1,30,33
2004.0,11.0,22.0,4.0,1.0,7.1,NEW ZEALAND,PUYSEGUR TRENCH,-46.676,164.721,0.92,0.6,1,53,361
2004.0,11.0,28.0,4.0,1.0,7.0,JAPAN,HOKKAIDO ISLAND,43.006,145.119,0.12,0.6,1,41,159
2004.0,12.0,23.0,4.0,1.0,8.1,AUSTRALIA,MACQUARIE ISLAND,-49.312,161.345,0.3,0.6,1,5,236
2004.0,12.0,26.0,4.0,1.0,9.1,INDONESIA,OFF W. COAST OF SUMATRA,3.316,95.854,50.9,0.6,1,36,334
2005.0,1.0,19.0,4.0,1.0,6.6,JAPAN,E. HONSHU ISLAND,34.064,141.491,0.39,0.6,1,41,104
2005.0,2.0,14.0,3.0,1.0,5.8,GUADELOUPE (FRENCH TERRITORY),DOMINICA PASSAGE,15.775,-61.744,0.92,0.6,0,30,96
2005.0,3.0,28.0,4.0,1.0,8.6,INDONESIA,INDONESIA,2.085,97.108,4.2,0.6,1,36,168
2005.0,4.0,10.0,4.0,1.0,6.7,INDONESIA,KEPULAUAN MENTAWAI,-1.644,99.607,0.4,0.6,1,36,195
2005.0,6.0,15.0,4.0,1.0,7.2,USA,N. CALIFORNIA,41.301,-125.97,0.1,0.6,1,78,269
2005.0,8.0,16.0,4.0,1.0,7.2,JAPAN,E. COAST HONSHU ISLAND,38.276,142.039,0.05,0.6,1,41,102
2005.0,11.0,14.0,4.0,1.0,7.0,JAPAN,E. COAST HONSHU ISLAND,38.107,144.896,0.42,0.6,1,41,102
2005.0,12.0,9.0,4.0,9.0,7.2,CANADA,BRITISH COLUMBIA,,,0.08,0.6,1,9,49
2006.0,1.0,1.0,3.0,1.0,5.6,JAPAN,S. OF HONSHU ISLAND,31.394,140.131,0.92,0.6,0,41,380
2006.0,3.0,14.0,4.0,1.0,6.7,INDONESIA,SERAM ISLAND,-3.595,127.214,3.5,0.6,1,36,411
2006.0,5.0,3.0,4.0,1.0,8.0,TONGA,TONGA,-20.187,-174.123,0.27,0.6,1,73,466
2006.0,5.0,20.0,4.0,6.0,7.2,MONTSERRAT,SOUFRIERE HILLS VOLCANO,16.722,-62.18,1.0,0.6,1,48,419
2006.0,6.0,15.0,4.0,9.0,7.2,SPAIN,"CIUTADELLA, MENORCA ISLAND",40.0,3.83,6.0,0.6,1,69,75
2006.0,7.0,17.0,4.0,1.0,7.7,INDONESIA,SOUTH OF JAVA,-9.254,107.411,20.9,0.6,1,36,429
2006.0,9.0,28.0,4.0,1.0,6.9,SAMOA,SAMOA ISLANDS,-16.592,-172.033,0.08,0.6,1,64,387
2006.0,10.0,15.0,4.0,1.0,6.7,USA,HAWAII,19.878,-155.935,0.1,0.6,1,78,156
2006.0,11.0,13.0,4.0,1.0,5.2,TAIWAN,SOUTH CHINA SEA,20.656,119.997,0.15,0.6,1,71,423
2006.0,11.0,15.0,4.0,1.0,8.3,RUSSIA,S. KURIL ISLANDS,46.592,153.266,21.9,0.6,1,62,378
2006.0,12.0,26.0,4.0,1.0,7.0,TAIWAN,TAIWAN,21.799,120.547,0.12,0.6,1,71,449
2007.0,1.0,13.0,4.0,1.0,8.1,RUSSIA,S. KURIL ISLANDS,46.243,154.524,0.4,0.6,1,62,378
2007.0,3.0,25.0,4.0,1.0,7.1,VANUATU,VANUATU ISLANDS,-20.617,169.357,0.08,0.6,1,80,477
2007.0,3.0,25.0,4.0,1.0,6.7,JAPAN,HONSHU: W COAST,37.336,136.588,0.1,0.6,1,41,163
2007.0,3.0,31.0,3.0,9.0,7.2,SOUTH KOREA,YELLOW SEA,,,1.65,0.6,0,68,495
2007.0,4.0,1.0,4.0,1.0,8.1,SOLOMON ISLANDS,SOLOMON ISLANDS,-8.46,157.044,12.1,0.6,1,66,417
2007.0,4.0,21.0,4.0,3.0,6.2,CHILE,SOUTHERN CHILE,-45.285,-72.606,50.0,0.6,1,10,432
2007.0,5.0,19.0,3.0,7.0,7.2,PAPUA NEW GUINEA,"RITTER ISLAND, PAPUA NEW GUINEA",-5.52,148.121,10.0,0.6,0,58,370
2007.0,7.0,16.0,4.0,1.0,6.6,JAPAN,HONSHU: W COAST,37.57,138.478,0.92,0.6,1,41,163
